title,link,abstract
Faktor-faktor yang mempengaruhi literasi finansial mahasiswa fakultas ekonomi dan bisnis Universitas Brawijaya,https://e-journal.unipma.ac.id/index.php/assets/article/view/527,"Tujuan penelitian ini untuk menjelaskan:(1) pengaruh status sosial ekonomi orang tua terhadap 
pendidikan pengelolaan keuangan keluarga;(2) pengaruh status sosial ekonomi orang …"
… (survei pada mahasiswa sarjana jurusan ilmu administrasi bisnis angkatan 2014/2015 fakultas ilmu administrasi Universitas Brawijaya yang membeli Starbucks …,http://repository.ub.ac.id/162980/,"Penelitian ini bertujuan untuk : 1) Mengetahui dan menjelaskan pengaruh variabel-variabel 
Content Creation (X1), Content Sharing (X2), Connecting (X3), Community Building (X4) …"
Rancang Bangun Aplikasi Sistem Informasi Manajemen Laboratorium Biomedik Fakultas Kedokteran Universitas Brawijaya,http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/182,"Laboratorium Biomedik adalah salah satu laboratorium yang terdapat pada fakultas 
kedokteran universitas brawijaya. Mengingat tingkat kebutuhan yang tinggi akan manajemen …"
[PDF][PDF] Optimasi pemanfaatan energi listrik tenaga matahari di Jurusan Teknik Elektro Universitas Brawijaya,https://daudraven1.wordpress.com/wp-content/uploads/2016/01/jurnal4.pdf,"… Elektro Fakultas Teknik Universitas Brawijaya, Malang, … Universitas Brawijaya, Malang, 
Indonesia. Rudy Yuwono dosen di Jurusan Teknik Elektro Fakultas Teknik Universitas Brawijaya, …"
… consumer review oleh beauty vlogger terhadap keputusan pembelian (Survei pada mahasiswi Fakultas Ilmu Administrasi Universitas Brawijaya Angkatan 2014/2015 …,http://repository.ub.ac.id/10185/,"Penelitian ini bertujuan untuk menganalisis dan menjelaskan: (1) untuk mengetahui 
pengaruh secara bersama-sama dari variabel attractiveness, trustworthiness, dan expertise …"
… Keputusan Pembelian Dan Kepuasan Pelanggan Bisnis Online (Survei pada Mahasiswa Fakultas Ilmu Administrasi Universitas Brawijaya Angaktan 2013/2014 …,http://repository.ub.ac.id/9153/,"Penelitian ini bertujuan untuk menjelaskan pengaruh Diskon terhadap Keputusan 
Pembelian dan Kepuasan Pelanggan. Penelitian ini merupakan penelitian eksplanatori (explanatory …"
… Konsumen serta Dampaknya terhadap Keputusan Pembelian (Survei pada Mahasiswa Fakultas Ilmu Administrasi Universitas Brawijaya Angkatan 2015/2016 yang …,http://repository.ub.ac.id/165387/,"Kegiatan online shop (belanja online) membuat konsumen semakin mudah berbelanja 
tanpa menghabiskan waktu dan tenaga, serta didukung dengan keberadaan online store (toko …"
Sistem Pendukung Keputusan Pemilihan Personel Homeband Universitas Brawijaya Menggunakan Metode Profile Matching,http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/645,"… Universitas Universitas Brawijaya merupakan bagian dari Unit Kegiatan Mahasiswa 
Universitas Brawijaya … , maka diadakan seleksi Homeband Universitas Brawijaya setiap 2 tahun …"
Aksesibilitas sarana dan prasarana bagi penyandang tunadaksa di Universitas Brawijaya,https://ijds.ub.ac.id/index.php/ijds/article/view/30,"… dalam aksesibilitas pada sarana dan prasarana pejalan kaki bagi penyandang tunadaksa 
yang hendak mengunjungi kampus Universitas Brawijaya dapat dikatakan sangat baik. Hal …"
Analisis User Experience Aplikasi Mobile Facebook (Studi Kasus pada Mahasiswa Universitas Brawijaya),http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/1672,"… Penelitian ini dilakukan pada mahasiswa Universitas Brawijaya. Pengumpulan data dilakukan 
pada bulan Mei 2017 dengan menyebar kuesioner kepada 100 orang responden secara …"
"… Literasi, Inklusi Dan Pengelolaan Keuangan Terhadap Kinerja Dan Keberlanjutan UMKM (Studi Pada Pelaku Usaha Mikro Mahasiswa Universitas Brawijaya)",http://repository.ub.ac.id/178974/,"… oleh pelaku usaha Mikro Mahasiswa Universitas Brawijaya terhadap kinerja dan keberlanjutan 
… pelaku usaha mikro Mahasiswa Universitas Brawijaya dengan hasil penelitian yang …"
… Layanan dan Harga Terhadap Kepuasan Pelanggan Go-Ride (Survei pada Mahasiswa Fakultas Ilmu Administrasi Universitas Brawijaya Angkatan 2016/2017 dan …,http://repository.ub.ac.id/162611/,"Penelitian ini bertujuan untuk (1) mengetahui dan menjelaskan pengaruh signifikan Citra 
Merek terhadap Kepuasan Pelanggan (2) mengetahui dan menjelaskan pengaruh signifikan …"
… Consumer Review terhadap Trust dan Keputusan Pembelian (Survei pada Mahasiswa S1 Fakultas Ilmu Administrasi Universitas Brawijaya Angkatan 2015/2016 dan …,http://repository.ub.ac.id/166380/,"Penelitian ini bertujuan untuk: (1) untuk mengetahui pengaruh country of origin terhadap 
trust; (2) untuk mengetahui pengaruh online consumer review terhadap trust; (3) untuk …"
… pembelian (Penelitian pada mahasiswa Administrasi Bisnis angkatan 2012/2013 Fakultas Ilmu Administrasi Universitas Brawijaya yang mengkonsumsi produk mie …,https://www.neliti.com/publications/74110/pengaruh-perilaku-konsumen-terhadap-keputusan-pembelian-penelitian-pada-mahasisw,"Penelitian ini menggunakan explanatory research dengan latar belakang bahwa untuk 
mencapai tujuan penelitian yaitu untuk mengetahui dan menjelaskan pengaruh Perilaku …"
Analisis usability pada website universitas brawijaya dengan heuristic evaluation,http://jtiik.ub.ac.id/index.php/jtiik/article/view/194,"… Website resmi Universitas Brawijaya dengan domain ub.ac.id adalah media informasi 
online yang berisikan informasi tentang UB. Berdasarkan Pelayanan Informasi dan Komplain (…"
Penggunaan Metode User Centered Design (UCD) dalam Perancangan Ulang Web Portal Jurusan Psikologi FISIP Universitas Brawijaya,http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/1609,"Peranan website menjadi kebutuhan penting bagi suatu organisasi, termasuk pada jurusan 
Psikologi FISIP Universitas Brawijaya yang memanfaatkan website untuk memberikan …"
"… Informasi, Kualitas Layanan dan Kemudahan Penggunaan Terhadap Kepuasan Pengguna Sistem Informasi Akademik Mahasiswa (SIAM) Universitas Brawijaya",http://repository.ub.ac.id/183807/,"… The student academic information system of Universitas Brawijaya is the object of the study, 
where the data of 402 students were collected from questionnaires through convenience …"
… keputusan pembelian pada e-commerce Shopee Indonesia (Survei pada mahasiswa S1 fakultas Ilmu Administrasi Universitas Brawijaya angkatan 2015/2016 dan …,http://repository.ub.ac.id/172019/,"Penelitian ini bertujuan untuk (1) menjelaskan pengaruh Citra Merek secara parsial 
terhadap Keputusan Pembelian (2) menjelaskan pengaruh Harga secara parsial terhadap …"
Analisa tingkat literasi wakaf uang dan pengaruhnya pada persepsi wakaf uang (Studi kasus pada mahasiswa Ekonomi Islam Universitas Brawijaya),http://repository.ub.ac.id/170058/,"… Ekonomi Islam Universitas Brawijaya tahun angkatan 2015- … mahasiswa ekonomi islam 
universitas brawijaya berada pada … uang pada mahasiswa ekonomi islam Universitas Brawijaya. …"
Pengaruh citra merek terhadap minat beli (survei pada mahasiswa Universitas Brawijaya yang menggunakan pasta gigi pepsodent),https://www.neliti.com/publications/86141/pengaruh-citra-merek-terhadap-minat-beli-survei-pada-mahasiswa-universitas-brawi,"Penelitian ini bertujuan untuk mengetahui: pengaruh Citra Merek yang terdiri dari Citra 
Perusahaan, Citra Konsumen, dan Citra Produk secara bersama-sama terhadap Minat Beli, …"
Pengaruh persepsi dan motivasi terhadap minat mahasiswa jurusan akuntasi fakultas ekonomi dan bisnis Universitas Brawijaya berkarir di bidang perpajakan,http://repository.ub.ac.id/106654/,"… Penelitian ini menggunakan 88 siswa dari Universitas Brawijaya Departemen Akuntansi S1 
… Akuntansi Fakultas Ekonomi dan Universitas Bisnis Brawijaya dan dianalisis dengan linear …"
Pengaruh pengalaman magang dan minat kerja terhadap kesiapan kerja (studi pada mahasiswa fakultas ekonomi dan bisnis universitas brawijaya),https://jimfeb.ub.ac.id/index.php/jimfeb/article/view/7270,"… Universitas Brawijaya, 2) Pengaruh minat kerja terhadap kesiapan kerja mahasiswa Fakultas 
Ekonomi dan Bisnis Universitas Brawijaya, … dan Bisnis Universitas Brawijaya. Penelitian ini …"
… (survei pada mahasiswa program studi administrasi binis tahun angkatan 2013/2014 fakultas ilmu administrasi universitas brawijaya malang pembeli indosat …,https://www.neliti.com/publications/87520/pengaruh-citra-merek-terhadap-minat-beli-dan-keputusan-pembelian-survei-pada-mah,"Penelitian ini dilakukan untuk menjelaskan adanya pengaruh secara parsial baik langsung 
maupun tidak langsung dari Variabel Citra Merek yang terdiri dari Citra Perusahaan, Citra …"
[PDF][PDF] Pemilihan moda transportasi ke kampus oleh mahasiswa Universitas Brawijaya,https://www.academia.edu/download/94395385/122-Article_Text-134-1-10-20140505.pdf,"… ini adalah kawasan kampus Universitas Brawijaya, namun yang akan menjadi titik 
pengamatan awal adalah pintu gerbang masuk Universitas Brawijaya yang terdiri dari 3 pintu …"
… Pembelian Konsumen (Survei pada Mahasiswa Program Studi Administrasi Bisnis Fakultas Ilmu Administrasi Universitas Brawijaya Malang Tahun Angkatan 2013 …,https://www.neliti.com/publications/189641/pengaruh-citra-merek-brand-image-dan-harga-terhadap-keputusan-pembelian-konsumen,"Penelitian ini bertujuan untuk mengetahui dan menjelaskan: signifikansi pengaruh secara 
bersama-sama variabel citra perusahaan, citra konsumen, citra produk dan harga terhadap …"
… Konsumen (Survei Pada Mahasiswa Administrasi Bisnis Fakultas Ilmu Administrasi Angkatan 2013 dan 2014 Universitas Brawijaya Yang Melakukan Pembelian …,https://www.neliti.com/publications/88103/pengaruh-kualitas-produk-terhadap-keputusan-pembelian-dan-dampaknya-terhadap-kep,"Penelitian ini bertujuan untuk menjelaskan pengaruh kualitas produk perusahaan terhadap 
keputusan pembelian, pengaruh kualitas produk perusahaan terhadap kepuasan konsumen…"
Pengaruh dimensi fraud diamond terhadap perilaku kecurangan akademik (Studi empiris pada mahasiswa magister akuntansi Universitas Brawijaya),http://repository.uin-malang.ac.id/8967/,"This study aims to examine factors that influence students’ academic cheating behavior by 
using dimensions of fraud diamond which consists of pressure, opportunity, rationalization …"
… keputusan pembelian dan dampaknya terhadap kepuasan konsumen pengguna iphone (survei pada mahasiswa fakultas ilmu administrasi universitas brawijaya …,https://www.neliti.com/publications/189135/pengaruh-kualitas-produk-terhadap-keputusan-pembelian-dan-dampaknya-terhadap-kep,"… di Fakultas Ilmu Administrasi Universitas Brawijaya Malang. Populasi dalam penelitian ini 
adalah seluruh mahasiswa Fakultas Ilmu Administrasi Universitas Brawijaya Malang yang …"
Pengaruh Gaya Hidup dan Kelompok Referensi terhadap Keputusan Pembelian Iphone (Studi pada Konsumen Iphone di Universitas Brawijaya),http://repository.ub.ac.id/107840/,"… terhadap keputusan pembelian iPhone di Universitas Brawijaya. Penelitian ini bersifat … 
seluruhnya merupakan mahasiswa S1 Universitas Brawijaya Malang. Metode penelitian ini …"
… Dan Loyalitas Konsumen (Survei pada Mahasiswa S1 Fakultas Ilmu Administrasi Tahun Akademik 2012/2013 Universitas Brawijaya yang Menggunakan Smartphone …,https://www.neliti.com/publications/87302/pengaruh-kualitas-produk-terhadap-tingkat-kepuasan-konsumen-dan-loyalitas-konsum,"Penelitian ini bertujuan untuk: Mengetahui dan menjelaskan pengaruh kualitas produk 
terhadap tingkat kepuasan konsumen; mengetahui dan menjelaskan pengaruh kualitas produk …"
… Pengguna Sistem Informasi Prosedur Pelayanan Umum Menggunakan Metode Design Thinking (Studi Kasus: Fakultas Ilmu Komputer Universitas Brawijaya),http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/5071,"… Fakultas Ilmu Komputer (FILKOM) Universitas Brawijaya merupakan salah satu instansi 
pendidikan yang menerapkan prosedur operasi standar dalam proses operasional. Prosedur …"
[PDF][PDF] … dengan Pendekatan Technology Acceptance Model (TAM)(studi kasus pada kegiatan belajar mahasiswa fakultas ilmu administrasi universitas brawijaya …,https://scholar.archive.org/work/j37ow3cpuvbjnblc2yjz56ojei/access/wayback/http://ejournalfia.ub.ac.id/index.php/profit/article/viewFile/141/356,"… Universitas Brawijaya merupakan salah satu lembaga pendidikan yang menggunakan … 
melakukan penelitian terhadap mahasiswa Universitas Brawijaya sebagai objek penelitian …"
Pengaruh Online Consumer Review terhadap Keputusan Pembelian (Survei pada Mahasiswa Universitas Brawijaya TA 2015/2016–2018/2019 yang Pernah …,http://repository.ub.ac.id/172176/,"Penelitian ini bertujuan: 1) Untuk mengetahui dan menjelaskan pengaruh signifikan 
Usefulness terhadap Keputusan Pembelian. 2) Untuk mengetahui dan menjelaskan pengaruh …"
"… pengolalaan keuangan keluarga, dan pembelajaran di perguruan tinggi terhadap literasi finansial mahasiswa Fakultas Ekonomi dan Bisnis Universitas Brawijaya",https://repository.um.ac.id/61125/,"… Populasi dan sampel penelitian ini adalah mahasiswa Fakultas Ekonomi dan Bisnis 
Universitas Brawijaya. Jumlah anggota sampel 220 mahasiswa yang terdiri atas mahasiswa …"
… Metode Pembayaran Zakat Bagi Muzakki Di Era Digital (Studi Pada: Dosen Dan Tenaga Kependidikan Fakultas Ekonomi Dan Bisnis Universitas Brawijaya),http://repository.ub.ac.id/175015/,"… Bisnis Universitas Brawijaya yang tergolong muzakki. Penelitian ini menggunakan analisis 
partial least square regression (PLS-R). Hasil dari penelitian ini adalah faktor pengetahuan …"
… marketing terhadap kepercayaan pelanggan dan keputusan pembelian (Studi pada Mahasiswa Fakultas Ilmu Administrasi Universitas Brawijaya angkatan 2013 yang …,https://www.neliti.com/publications/82726/pengaruh-viral-marketing-terhadap-kepercayaan-pelanggan-dan-keputusan-pembelian,"Penelitian ini bertujuan untuk mengetahui pengaruh Viral Marketing baik secara bersama-sama 
maupun secara langsung terhadap Kepercayaan Pelanggan dan Keputusan …"
Implementasi nilai pancasila dalam kehidupan mahasiswa fakultas pertanian universitas brawijaya di malang,http://www.jurnal.stkippgritulungagung.ac.id/index.php/rontal/article/view/1445,"… of Brawijaya Malang and fatherly identify the implementation of the values of Pancasila on 
students of the Faculty of Agriculture, University of Brawijaya… , Universitas Brawijaya Malang in …"
"[PDF][PDF] … , budaya organisasi, dan gaya kepemimpinan terhadap komitmen organisasional dalam meningkatkan kinerja karyawan (Studi pada Universitas Brawijaya)",https://jurnaljam.ub.ac.id/index.php/jam/article/viewFile/425/465,"… serta pentingnya komitmen organisasional maka penelitian ini dilakukan di Universitas 
Brawijaya. Universitas Brawijaya memiliki potensi SDM dalam kapasitas yang beragam untuk …"
Penerapan Model Kesuksesan Delone dan Mclean pada Website Fakultas Ilmu Komputer (FILKOM) Universitas Brawijaya,http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/3838,"… Website FILKOM memiliki peran yang sangat penting sebagai media promosi Fakultas 
Ilmu Komputer Universitas Brawijaya dan pelayanan online yang memberikan informasi bagi …"
[PDF][PDF] … minat mahasiswa program studi perpajakan untuk berkarir di bidang perpajakan (Studi pada mahasiswa Fakultas Ilmu Administrasi Universitas Brawijaya),https://core.ac.uk/download/pdf/296878234.pdf,"… Sampel dalam penelitian ini adalah mahasiswa aktif di program studi perpajakan FIA 
Universitas Brawijaya Malang angkatan tahun 2010 sd 2013 yang telah menempuh mata kuliah …"
… quality dan perceived value terhadap kepuasaan pelanggan dan loyalitas pelanggan (Survei pada Mahasiswa S1 Universitas Brawijaya yang Melakukan Transaksi …,https://www.neliti.com/publications/87336/pengaruh-e-service-quality-dan-perceived-value-terhadap-kepuasaan-pelanggan-dan,"… Population studies conducted on S1 collage students of Brawijaya University who make … 
Populasi penelitian dilakukan pada mahasiswa S1 Universitas Brawijaya Malang yang …"
Pengembangan sistem anggaran dan akuntansi badan layanan umum Universitas Brawijaya: Perspektif institusionalis,https://jamal.ub.ac.id/index.php/jamal/article/view/193,"… dan akuntansi Badan Layanan Umum Universitas Brawijaya melalui perubahan organisasi 
… akuntansi Badan Layanan Umum Universitas Brawijaya dapat mendorong perubahan …"
[PDF][PDF] Pengaruh kemudahan dan kemanfaatan penggunaan teknologi informasi terhadap kinerja karyawan (studi pada karyawan kantor pusat universitas brawijaya),https://www.academia.edu/download/57081322/1567-6364-1-PB.pdf,"… sistem informasi digunakan dalam universitas mampu meningkatkan kinerja karyawan. Jenis 
… Sampel dalam penelitian ini adalah Karyawan Kantor Pusat Universitas Brawijaya yang …"
… Referensi Terhadap Keputusan Pembelian (Survei Mahasiswa S1 Fakultas Ilmu Administrasi Angkatan 2014 dan 2015 Universitas Brawijaya Malang yang Membeli …,https://www.neliti.com/publications/187080/pengaruh-gaya-hidup-dan-kelompok-referensi-terhadap-keputusan-pembelian-survei-m,"Penelitian ini bertujuan untuk mengetahui dan menjelaskan pengaruh variabel Gaya Hidup 
terhadap Keputusan Pembelian. Mengetahui dan menjelaskan pengaruh variabel …"
… merek dan dampaknya pada keputusan pembelian (survei pada mahasiswa Fakultas Ilmu Administrasi 2012/2013 Universitas Brawijaya yang melakukan pembelian …,https://www.neliti.com/publications/87545/pengaruh-green-marketing-terhadap-citra-merek-dan-dampaknya-pada-keputusan-pembe,"Penelitian ini bertujuan untuk (1) menjelaskan pengaruh green marketing terhadap citra 
merek,(2) pengaruh green marketing terhadap keputusan pembelian,(3) pengaruh citra merek …"
